	ACK-F1	ACK-F1-a	ACK-F2	ACK-F2-a	ACK-F3	ACK-F3-a	ACK-M1	ACK-M1-a	ACK-M2	ACK-M2-a	ACK-M3	ACK-M3-a	Cig-F1-L	Cig-F1-L-a	Cig-F13-H	Cig-F13-H-a	Cig-F14-H	Cig-F14-H-a	Cig-F15-H	Cig-F15-H-a	Cig-F2-L	Cig-F2-L-a	Cig-F3-L	Cig-F3-L-a	Cig-F7-M	Cig-F7-M-a	Cig-F8-M	Cig-F8-M-a	Cig-M1-L	Cig-M1-L-a	Cig-M13-H	Cig-M13-H-a	Cig-M14-H	Cig-M14-H-a	Cig-M15-H	Cig-M15-H-a	Cig-M2-L	Cig-M2-L-a	Cig-M3-L	Cig-M3-L-a	Cig-M7-M	Cig-M7-M-a	Cig-M8-M	Cig-M8-M-a	Cig-M9-M	Cig-M9-M-a	EL-F1-L	EL-F1-L-a	EL-F13-H	EL-F13-H-a	EL-F14-H	EL-F14-H-a	EL-F15-H	EL-F15-H-a	EL-F3-L	EL-F3-L-a	EL-F6-L	EL-F6-L-a	EL-F7-M	EL-F7-M-a	EL-F8-M	EL-F8-M-a	EL-F9-M	EL-F9-M-a	EL-M1-L	EL-M1-L-a	EL-M13-H	EL-M13-H-a	EL-M14-H	EL-M14-H-a	EL-M15-H	EL-M15-H-a	EL-M2-L	EL-M2-L-a	EL-M3-L	EL-M3-L-a	EL-M7-M	EL-M7-M-a	EL-M8-M	EL-M8-M-a	EL-M9-M	EL-M9-M-a
EL-F1-L	0.7367996041544842	0.9072524669268367	0.6708121067498455	0.806526703388248	0.8076332117028596	0.8408816665919769	0.698225378204223	0.6365426721612163	0.6842120788344821	0.7596787390405966	0.5882555270560371	0.7656446931581719	0.6959812673667594	0.6149349125532793	0.6628544796899055	0.8203505362808797	0.7516297328420011	0.768236760104903	0.8099994347533702	0.7506460621262463	0.8208766682257165	0.762301320048606	0.739350856227637	0.8653708962030485	0.8561318432071994	0.7173651909668772	0.7171281344574553	0.6536363987979733	0.716728888990058	0.8541526523903695	0.8634353499166454	0.7605011093555797	0.6223804894739352	0.8445784098382686	0.6473231814768583	0.7778827185154411	0.8691749346430949	0.8486167459689685	0.5651618485172125	0.8872199749132439	0.5838281162348221	0.8098621194136756	0.661181255399412	0.8799350766977129	0.6579079154656232	0.8199569334063622	0.0	0.7280342048652241	0.8153450283946588	0.8619111854465569	0.7792418907885655	0.6912477945479161	0.8661124419298422	0.8283269805196989	0.754518994960111	0.7783737272484362	0.8304298451618897	0.7214550390357154	0.8095629688444879	0.854832426788771	0.6854495597881852	0.5944328226124075	0.7631164376798888	0.6803729805300046	0.728374821736464	0.7572709733443256	0.8781694860237578	0.8008816668879345	0.6683616542551913	0.8647536298908648	0.7475203585807579	0.8183702816890791	0.6249219059225922	0.740822324310645	0.6519007607359769	0.8282689329593005	0.770446285990526	0.8060210113594882	0.6948841538013333	0.6326137883261812	0.6992663412776844	0.7769329195926973
EL-F1-L-a	0.7079289470822324	0.7668419899517647	0.7194769305800564	0.712279944812839	0.8248356255056813	0.8023198887131185	0.7622770481335336	0.6929249320631244	0.7224746744442395	0.7312982365174443	0.7210147550177957	0.7316203139723899	0.7060251264318178	0.6674043364829662	0.7552700524021786	0.7825712184913499	0.7160446327956743	0.6892552113279329	0.8172070048832002	0.7336050906232134	0.7013225445415042	0.7821647428237658	0.6735933600714691	0.8226660925513303	0.8125040170899651	0.7554509091983601	0.6953919654680819	0.6652460831854303	0.7517285583966072	0.805811003222417	0.7825312547938037	0.7065410704420977	0.6940182391532659	0.7780995290271111	0.6922897417811619	0.7164590875612159	0.8268963032752406	0.7906318479163413	0.7005735294158539	0.8237631214730384	0.728451839641757	0.6791925339173096	0.780399968233914	0.8319267099289268	0.7291134311096361	0.7168627853974715	0.7280342048652241	0.0	0.8151686379418346	0.7703998240134899	0.7747183552829818	0.7460896409816671	0.7932878028130294	0.7860579959245472	0.7126133133150652	0.6451428965719124	0.7842459909202684	0.6936808225055606	0.7792319447969841	0.7883044459091861	0.731125033497119	0.6793760985396856	0.7739005072914251	0.74940305272804	0.7765984989463811	0.735321381686263	0.8497099797165495	0.6667171670508588	0.7341194828634852	0.7999915678239196	0.7714718456395984	0.7249945322410211	0.7179357656950293	0.729477081901555	0.7458114587378902	0.7761427851277617	0.7837740263659613	0.756892374782399	0.7647148973540642	0.7374813160602447	0.7420850121010216	0.7144227120059754
EL-F13-H	0.7286213486566718	0.7317271597210756	0.7885033104389859	0.7824984278057029	0.7701198992547804	0.7371972820552039	0.7958342230617989	0.8314938656331219	0.7646099504157438	0.8008889083623044	0.8216667311801666	0.8771143202826656	0.7651198090936275	0.820995426504137	0.8011955533539802	0.8353947515837997	0.7559632892406327	0.8149266071264192	0.7345212653019217	0.7523189379440998	0.7884498192972702	0.8267036615030707	0.7821210849275418	0.7735096618558702	0.7968750395543991	0.7610247068465127	0.811097503024821	0.8623508025322949	0.8638617804239125	0.7816960142773425	0.803406071778543	0.8106729153841002	0.8514352078758055	0.8156500115160846	0.8421574897242424	0.8358643263266959	0.7922680404705449	0.8013654171774357	0.8363752735330254	0.7933423310135671	0.8506843670092169	0.8009135999690943	0.8258073927872678	0.8283206109305705	0.8522182463466812	0.7942484965253067	0.8153450283946588	0.8151686379418346	0.0	0.7777338378009292	0.7766034757801906	0.8605823881371573	0.7481607807178107	0.7879418462126513	0.7681606237831138	0.7970335075753078	0.7575372801552395	0.7242980343783197	0.7716824273951364	0.8069516702690691	0.8365802986875579	0.8702402947834653	0.7955605055624837	0.8205983408842497	0.7125968196570633	0.8207890202043174	0.8009451526934862	0.800474875897851	0.8074255690380993	0.8394012116570221	0.8188420624141345	0.792999437492399	0.8834659412808066	0.8235359418995774	0.8523832039579292	0.8061379251452732	0.7927674245844504	0.8511075041488911	0.7829318941995531	0.8447813996091332	0.7603151380243333	0.841928016560141
EL-F13-H-a	0.7702668448685936	0.7549789386507649	0.8246692526356163	0.7087030328790791	0.8015948378003743	0.7875824597996107	0.820736860793989	0.8252896781383707	0.797353018004945	0.7490567014870751	0.8274414443418545	0.83336524262814	0.77453108746598	0.8255386617456754	0.8071848269299229	0.8340882174912284	0.7442504554683299	0.7111512848196774	0.7999549822646018	0.7578076071450135	0.7350981992084359	0.8030585241474764	0.7697247777331687	0.7728995515781096	0.794452780886452	0.7769707421338451	0.7507402356105167	0.8455951017320129	0.8495081478361375	0.7354065170576621	0.738040185561782	0.7765402498406886	0.8507574646180756	0.7711303599311425	0.8379439441351058	0.7843686360403903	0.798727280044693	0.7958945466111309	0.8481665544566052	0.7972431364999883	0.8751483240118124	0.6980796884574179	0.8612709008420781	0.8157754941993617	0.8385436879354231	0.6903795058651876	0.8619111854465569	0.7703998240134899	0.7777338378009292	0.0	0.7612254683863785	0.8099089655803491	0.7758460371122634	0.771728637642608	0.7663981659558652	0.7138888760979931	0.7780219768205852	0.7633541733868126	0.7641780408749579	0.8122825026463981	0.8021931361822838	0.851987557061791	0.7943662311437565	0.8249536094610499	0.755994259648973	0.8003596153214287	0.8316468930718284	0.7578199128718196	0.8421739145117878	0.7977821602361796	0.8350899633336644	0.7427598853357309	0.8642586127387955	0.7850889701431032	0.8801361962857451	0.763867722922819	0.7888737952518763	0.8156353822954969	0.838614976483166	0.842355360409447	0.7861850107072933	0.7991190482790633
EL-F14-H	0.7257145202290689	0.7603645206771613	0.8215661197862718	0.7661075209433565	0.8184942129054708	0.8107359066045035	0.8012539767780223	0.8035815865345071	0.7703970487875091	0.7381571487276662	0.78937096184032	0.8243429936431642	0.755631741265714	0.824309604565408	0.8096844624810896	0.8804797818790576	0.7806288085454414	0.7634691670392926	0.8095469172184009	0.7424985348455858	0.8049825987322742	0.814518124974753	0.8015987353885092	0.7812297847511204	0.8403935718080289	0.7830740287876703	0.7729876253923029	0.8388181637630129	0.8387702688090751	0.7173537576213073	0.806735326808067	0.7740665978261255	0.8642820229429491	0.7926214499520767	0.8427868348121869	0.8130592752939318	0.8081058854699181	0.8184506262720812	0.8324637815084026	0.7903512704097568	0.8596654324779965	0.7634733192642879	0.8436143754455562	0.8094722290780614	0.8567301152537394	0.7392369083112648	0.7792418907885655	0.7747183552829818	0.7766034757801906	0.7612254683863785	0.0	0.8073704217945974	0.7768796406184523	0.7550777342890785	0.7989687630778258	0.7437990882950507	0.802133899817502	0.7608345889544563	0.7254351241664072	0.8246218098058625	0.8005274101838532	0.8540151967386962	0.7801954411107708	0.8500314167358242	0.7457845436007675	0.7856450304234881	0.8023669490644594	0.8163528532177293	0.8193211385073276	0.7670847897086459	0.8024530374573938	0.7398027013868388	0.8486615956366361	0.7952489554956914	0.8482403098705038	0.7548853165798081	0.7590505376786307	0.8501847460194335	0.8328364203903541	0.840222932888726	0.7882766704053947	0.8269374628834137
EL-F14-H-a	0.7896312785926973	0.8890847246226932	0.7454417628490873	0.8326042211423578	0.9025218955671438	0.8974787216224205	0.784505956047035	0.6975572572909081	0.6752090445835777	0.7205607440276357	0.7246394163562226	0.7963264060892211	0.7617214950772782	0.6376064450912755	0.7748786242876906	0.8334378316508486	0.7811777498571311	0.7361333502097923	0.8941820764771151	0.8453215014864383	0.8085623447944087	0.716077620454311	0.7843093249488627	0.8885785888906985	0.9094337563936192	0.8023505122487647	0.7322627780241914	0.6415884413597862	0.7104143329725267	0.8222143856244909	0.8691034405327631	0.717235693406233	0.6507659038885488	0.8354492212327825	0.6327468465426463	0.7256412573534126	0.8579870770898845	0.790035682114137	0.643915171315924	0.8956793124431287	0.6422754994393671	0.8257020832903155	0.7641030550912166	0.8965727393651391	0.631599012962856	0.7945112227690756	0.6912477945479161	0.7460896409816671	0.8605823881371573	0.8099089655803491	0.8073704217945974	0.0	0.8891315099286276	0.8642642836508211	0.8302464634172368	0.8035753239157665	0.8777214360455354	0.7858762531108359	0.8723832669163809	0.88353894172493	0.724580864969909	0.6409667366393081	0.8213149186014903	0.7305198217815886	0.8054648487697851	0.7229158601929798	0.9202051100610507	0.7908230785974136	0.7794076750206793	0.8640192755957103	0.8197537127986284	0.8057559749666312	0.6439431238519588	0.7166750333681403	0.7057534254762116	0.8104461956636453	0.7945383885760221	0.7596025041386597	0.7420058884569976	0.6449891478242412	0.6939056971392215	0.7315037219834556
EL-F15-H	0.7020945880525776	0.7263924379891179	0.8304600409293811	0.7352672394095727	0.767648257210101	0.6522956935233717	0.8032380468833444	0.8448191661099633	0.7998720673575416	0.8131233695911009	0.8399619477365311	0.8727156946539103	0.7728825197843449	0.8635306620004474	0.7916981441226553	0.8640933836670683	0.6795988144916504	0.8191791129692763	0.7380821721031412	0.7103619202189883	0.8174752260705539	0.8771484528256325	0.7613332993668175	0.7863550310557433	0.7103883240900136	0.7787890931910719	0.8365151505489216	0.8948773209102524	0.878820366929989	0.7843488600273644	0.7675091831559575	0.8339245040262743	0.885699198589275	0.802903262362095	0.8596458408143905	0.8676718321590431	0.797756022636979	0.8623320093670579	0.8555031330343302	0.7803008241487291	0.897629837259351	0.7638961710689378	0.8603226226771382	0.7817590564066853	0.881152369163663	0.7518655097322026	0.8661124419298422	0.7932878028130294	0.7481607807178107	0.7758460371122634	0.7768796406184523	0.8891315099286276	0.0	0.7298241034689535	0.796163882381232	0.7590638697966282	0.7392429663586417	0.7933180411176524	0.7101412837411907	0.764323352569796	0.842948700490687	0.8856597247686789	0.8109690401101842	0.8673484112089952	0.73225966391435	0.8494620995721257	0.7209026240054448	0.785172758328465	0.8387708481202628	0.7966098668163907	0.7921146012525618	0.7624623626723825	0.9033808575164656	0.8481788003288903	0.8966822111788323	0.7747687893069175	0.7859897672242641	0.830065048336829	0.8564658741325513	0.8936326019745425	0.8141677015366455	0.8319862318276865
EL-F15-H-a	0.7656589029522978	0.8254276220914253	0.8149135508238755	0.7895243063187393	0.8021483446958878	0.7345225227171319	0.7319115327842733	0.8206921832678938	0.8170665579198296	0.7779622053531973	0.8206276550358407	0.9030883560935408	0.7170377811105095	0.8022775136762464	0.7685007586573953	0.8473854894501437	0.7659140514042636	0.7839497028307477	0.7647828577568601	0.6757057963681656	0.8394346610381646	0.7853477765012022	0.7448644166597813	0.7288186264374538	0.7456957710887019	0.704035789966948	0.7997570375111942	0.8690769338694604	0.8809201490617602	0.674112891970183	0.8499953357522956	0.7918476765152913	0.8454257804845121	0.8161209957154758	0.8478870513732306	0.8211468201212843	0.815981080018283	0.840566350199631	0.8355494015045342	0.7128705900126974	0.873961084593345	0.7644520061575334	0.8394127626489957	0.7393756789075819	0.865145203942662	0.7858168375752617	0.8283269805196989	0.7860579959245472	0.7879418462126513	0.771728637642608	0.7550777342890785	0.8642642836508211	0.7298241034689535	0.0	0.8489879543408746	0.739431799083551	0.7492272741553759	0.7475143536981921	0.7186958378384363	0.6897716662482762	0.8339358435097466	0.8708814737854986	0.7763407958187006	0.8170009283286029	0.7465858224867103	0.7900953629645691	0.7266982353376588	0.8342352891606252	0.7679602971995536	0.7697021934735372	0.781113845070021	0.7758265689028481	0.8933983410680411	0.7655006126461918	0.8780152350264896	0.8123113984179895	0.7468680896043137	0.8215103431552648	0.82651887518912	0.8498732794496463	0.7599695695066055	0.8315525189369406
EL-F3-L	0.7312222553559388	0.7490502579498494	0.718435668869447	0.7535837352259349	0.7245988367971951	0.8097094027853099	0.7666321465550631	0.7980805382605787	0.6846812449045566	0.7349436910557104	0.7608635292253384	0.7942330658351306	0.7362215403592297	0.7792932564604242	0.7692071534961237	0.728784697741209	0.7526385691794931	0.7837512883807362	0.7682446768726953	0.7637328339292998	0.6582103952058171	0.8051350659563699	0.7557490762574535	0.7874921251205794	0.7981933173193354	0.7348110679859553	0.7310882171354126	0.7815205233629	0.8012756554573047	0.8274944621258546	0.7547055441232203	0.7730769871523845	0.7873925024358669	0.8204953298343339	0.7689549623685978	0.7707571229893386	0.8336538144074238	0.7654535172070704	0.8050213703965835	0.8364317804970276	0.7689463255324561	0.7514198531618717	0.8006994791265257	0.8445241625288445	0.7897181004242514	0.7954406231464686	0.754518994960111	0.7126133133150652	0.7681606237831138	0.7663981659558652	0.7989687630778258	0.8302464634172368	0.796163882381232	0.8489879543408746	0.0	0.757833305077302	0.7155885741343295	0.7325038006415018	0.7940922582126253	0.8436799632520012	0.7503104221060671	0.7860893457007279	0.7397114834163657	0.745702316981837	0.7179751677772954	0.8057560540446556	0.8516433706432596	0.729074290357464	0.7621252933553218	0.8555964108558168	0.816960672844523	0.7990142293777978	0.7937001016726725	0.7893809089824309	0.8138915569150271	0.79642208724832	0.7867322988593805	0.7837352109189017	0.7510225464235974	0.7955006149284282	0.7390394114519163	0.78168594543125
EL-F3-L-a	0.684597727681042	0.7883781433451581	0.7736971334787157	0.6913885559690466	0.7980713146305242	0.7793966878308989	0.7848837647943271	0.7132663592180889	0.7592326701527715	0.7126236762293292	0.7948634790607605	0.8403037263843524	0.7041886390109677	0.7660985329270655	0.7417411640966343	0.8007827939119221	0.6947988146989402	0.5984578279374345	0.8080484050100141	0.7063507565300517	0.7371741812499988	0.7881565046103282	0.7102406268429258	0.7952088743689343	0.7972289639082097	0.7717349345895883	0.7114830666951766	0.767831040250631	0.8141118603755818	0.7415432105294163	0.7920301573896104	0.6948337146411646	0.7740012845134422	0.7777613261824471	0.7623811114878979	0.7250966372784443	0.827161598329209	0.8058767020607894	0.7665103632049358	0.7720155364791529	0.8044486887618489	0.6459074857528386	0.8135042060788154	0.8066235439076016	0.7873475425054133	0.6909099745824605	0.7783737272484362	0.6451428965719124	0.7970335075753078	0.7138888760979931	0.7437990882950507	0.8035753239157665	0.7590638697966282	0.739431799083551	0.757833305077302	0.0	0.7776662778351222	0.7061072305838754	0.7525445588808082	0.7941947463842304	0.7889408699427906	0.7795063904185094	0.7575180026972118	0.7839043155494386	0.7350384498161558	0.741118130054905	0.8437337400939154	0.6969818845553758	0.7663385672947245	0.7572388011463023	0.794481142242748	0.7005983082586392	0.8016869305697776	0.7305273891901924	0.8160099486922432	0.7621206805116161	0.7675135937418093	0.7823559744900386	0.7910800426755483	0.7939399358897944	0.7533568001447656	0.7219121229059827
EL-F6-L	0.7101581434640125	0.7736752804904888	0.7855907399008359	0.7425715787246772	0.7537168553974518	0.7397817586183082	0.7581410750602459	0.842909087775223	0.7983419483228466	0.8014404224720096	0.811715542871401	0.8356504870007962	0.7701747295595394	0.8381526512508032	0.7806108313622724	0.8121915479544146	0.7194740942976977	0.8392667530328761	0.7094908799796122	0.659569120102771	0.7526139600834671	0.8510839647025885	0.7101631091000589	0.7715143198111327	0.6527227425031444	0.7580998153600785	0.7724295372414669	0.8370150906309203	0.8589352024628027	0.8295377833026537	0.7656717985157021	0.8195017605793185	0.8480762693901589	0.8418729056875452	0.8331589459150179	0.8450873490295547	0.8231530256719025	0.8518717512415278	0.8509673126670024	0.6656811305881383	0.8546697416713678	0.7250808179994257	0.846190735697317	0.5614873502394545	0.8384436582942029	0.8156213969776488	0.8304298451618897	0.7842459909202684	0.7575372801552395	0.7780219768205852	0.802133899817502	0.8777214360455354	0.7392429663586417	0.7492272741553759	0.7155885741343295	0.7776662778351222	0.0	0.7502414339224016	0.7454325009525524	0.5792158907892319	0.7920175739402253	0.8490807072907552	0.7572207440496475	0.8193878591929512	0.752879975954305	0.8341967210721577	0.7599586988399495	0.7746350710810136	0.7776935595935012	0.851895083479005	0.8063001447473889	0.789944120966857	0.8482821623262047	0.8304414072963203	0.8549814743259276	0.8388885998892283	0.7687812494960394	0.825700704536249	0.8098307142435778	0.8569993797146247	0.7905475890827839	0.8100535181463856
EL-F6-L-a	0.730321696830913	0.7273973614108713	0.7138159550556401	0.704755007064926	0.7957803469690683	0.7604826024247071	0.7005091807267914	0.7262429657281532	0.7137994485198285	0.7143844775421675	0.7214598034226657	0.7998553167152486	0.6513838840745004	0.7002917231942176	0.6902190734136783	0.7964159199150631	0.7343231042697549	0.7481691199118949	0.7448670861265478	0.674166372759644	0.7187233569906669	0.7444451198715509	0.7090609279084761	0.7002751229630598	0.7807436347800512	0.6849498831296609	0.7265184856075506	0.72981676075826	0.7595086368446413	0.7667365297022954	0.8014783584433992	0.7364688079958165	0.7345975783732861	0.8048578767253438	0.7316526389599147	0.7350751433288967	0.8036718296274808	0.8306069882873047	0.7517194854895026	0.8066813732523592	0.758226585756973	0.7065030952570044	0.7542608554604596	0.8009399636958974	0.7600960178959504	0.7655881334635529	0.7214550390357154	0.6936808225055606	0.7242980343783197	0.7633541733868126	0.7608345889544563	0.7858762531108359	0.7933180411176524	0.7475143536981921	0.7325038006415018	0.7061072305838754	0.7502414339224016	0.0	0.7462875304410554	0.7421428904259414	0.6756162292801705	0.7191748410679645	0.7025113703326736	0.7154014838962642	0.7009133019324312	0.7360203211915708	0.7881585035459359	0.7703917383780945	0.7129804766815163	0.8076672132178759	0.7563776432758407	0.7457012059498761	0.7582688691256143	0.7259638472949574	0.775393262422328	0.7885324407563006	0.7012475076872017	0.7995858621995459	0.7288104778974109	0.7549393779602864	0.7175298547735428	0.7677981657826846
EL-F7-M	0.7057281431277631	0.7817222902249102	0.7730594380118292	0.7474285268904693	0.7746723027344995	0.7365167970634382	0.738807413719237	0.8183399980577283	0.763299763572937	0.7655506548690807	0.7931012417679839	0.8503027293309536	0.7300490091989218	0.8110195109288504	0.7444121330071695	0.8260239211273522	0.7129922828595742	0.8055185887911169	0.7108322675996565	0.7128547207400654	0.7895142266445278	0.8044567955687496	0.727917989455893	0.7375425306860547	0.7466346279836521	0.717110162920121	0.8020085035844287	0.8569893767439423	0.8447573264112492	0.7501276880041395	0.7897862616720039	0.8122311133043215	0.8583768550973689	0.813774757778325	0.824589639371941	0.8332181725517639	0.790293837160051	0.874951547267968	0.8157588895302113	0.786736494823152	0.8618996971011286	0.7307651670007705	0.8236617891773409	0.7798481688176053	0.8487050234440707	0.7914694671859123	0.8095629688444879	0.7792319447969841	0.7716824273951364	0.7641780408749579	0.7254351241664072	0.8723832669163809	0.7101412837411907	0.7186958378384363	0.7940922582126253	0.7525445588808082	0.7454325009525524	0.7462875304410554	0.0	0.7130748253978827	0.7457789689551948	0.8385813845374167	0.6827966733315718	0.8003946746135224	0.723274033554663	0.824468693847055	0.7353281082680596	0.7739813695156138	0.7875879688419254	0.7775313230215378	0.7492228389047836	0.7380061104920607	0.8478846208368688	0.8097805803288686	0.856663122656226	0.7962848118368494	0.7310724386601463	0.8530186366240362	0.8074886566934528	0.8614239832352704	0.7820582729877894	0.8356413478634783
EL-F7-M-a	0.793174163402777	0.7703451044650635	0.8200819377062001	0.7663856191932713	0.8316441519305021	0.7778192627328387	0.7533100922297737	0.8405564615855537	0.8256095672806285	0.806391373562066	0.8220057817915908	0.8750703496958869	0.7505994861277469	0.8277168653768827	0.7626594438129786	0.8656662969418975	0.773266735833584	0.8339418664867756	0.7253907747641751	0.6275353865608166	0.8131411748266786	0.8225652630473751	0.7320305952520788	0.7283437144810531	0.700908472842816	0.7459738501000646	0.8162966128310531	0.8596774395654044	0.8619048358759571	0.8091758337516359	0.8346951048050083	0.8429954713316989	0.862128397089257	0.8341683780247394	0.852622481505024	0.8497618385031926	0.8302920086818465	0.8865642811267647	0.8562328409256424	0.6495481788956522	0.868991090316756	0.781542584294357	0.8361333336775404	0.594487232227894	0.8639586692193115	0.8188807504135639	0.854832426788771	0.7883044459091861	0.8069516702690691	0.8122825026463981	0.8246218098058625	0.88353894172493	0.764323352569796	0.6897716662482762	0.8436799632520012	0.7941947463842304	0.5792158907892319	0.7421428904259414	0.7130748253978827	0.0	0.7924258625226464	0.8431907753760958	0.7814065797433078	0.816698493131352	0.7904622635294914	0.840763067453909	0.7340811442637785	0.8309028413348738	0.7838926920235474	0.8315864776745255	0.7860236849628343	0.7754013927477904	0.8821750410687	0.8212471647610784	0.8729821784038971	0.8397933377639695	0.7677937375019157	0.874030201047155	0.8323054119987819	0.8751498298287517	0.7780011735003124	0.8557474049493079
EL-F8-M	0.7285940912450893	0.8231181500530388	0.6839864461221801	0.767312890545223	0.8519107449001677	0.8350697199271092	0.7206532611614139	0.7054023170586969	0.6968212859827753	0.7122641973102322	0.6710898572584271	0.7452349293949707	0.6653892810722122	0.6542461523151779	0.6649060419016274	0.8159972265594752	0.7391457819362613	0.7794995148890121	0.8015281753412942	0.7543219245647558	0.7410354496664637	0.7407779297616925	0.7081316119111865	0.7511952747625846	0.8095995319962943	0.6845683762680955	0.7695410002306499	0.6472768085678756	0.7055422282396232	0.8191990078812554	0.8118062615017707	0.752581103715428	0.6887354211373684	0.8362495949987689	0.6961016610403824	0.7635129568513351	0.8393173641374875	0.8711926822038055	0.6638196363106059	0.85121447036552	0.65967956394462	0.7740305959720001	0.7326492864225752	0.8603004514104382	0.6944956973965787	0.824667351479557	0.6854495597881852	0.731125033497119	0.8365802986875579	0.8021931361822838	0.8005274101838532	0.724580864969909	0.842948700490687	0.8339358435097466	0.7503104221060671	0.7889408699427906	0.7920175739402253	0.6756162292801705	0.7457789689551948	0.7924258625226464	0.0	0.5956131563430016	0.6782874424346705	0.6662547857161286	0.7504726503860571	0.7654095877304923	0.8455834210785131	0.7942962563659329	0.715750286869817	0.862295623199906	0.7289324110768498	0.7935508099221552	0.6701521950392153	0.753799374224688	0.704767725434581	0.8184706035313242	0.7608727900991304	0.8393444609303102	0.7300743015443988	0.6969607974674333	0.7171108210072726	0.7868783030448772
EL-F8-M-a	0.7661828112766698	0.8890389187131003	0.6800275154820189	0.8066439618054381	0.8852052772802048	0.8783817816269	0.7329287837496308	0.6282857019596914	0.6846315223543601	0.7543371653405944	0.6292365723852538	0.730710532405631	0.7023174090217491	0.5148369348877508	0.7204578028428683	0.8189936235873203	0.7594664338961485	0.7403951759620877	0.8566604257961635	0.7850563291328225	0.771401749102489	0.7169939149809781	0.7316166878511476	0.870058732204999	0.8892857320937344	0.7339440079340093	0.7488144660249595	0.5194801621336287	0.6414156357213079	0.8618260742782715	0.8734099019917599	0.7294251505049305	0.5863943930987088	0.8289205852213828	0.6017803015956725	0.7242878464502914	0.8782332665024474	0.8670328706321365	0.5783005052171739	0.8872666848416223	0.5405330544283119	0.8011676138573152	0.6866282526772897	0.894361042912012	0.6150607003300916	0.8252024469507173	0.5944328226124075	0.6793760985396856	0.8702402947834653	0.851987557061791	0.8540151967386962	0.6409667366393081	0.8856597247686789	0.8708814737854986	0.7860893457007279	0.7795063904185094	0.8490807072907552	0.7191748410679645	0.8385813845374167	0.8431907753760958	0.5956131563430016	0.0	0.8016257229706251	0.6051478582413423	0.7971262855714465	0.7404988071067171	0.9047136644193328	0.7665443779541827	0.6891423851985781	0.8795763727225453	0.7458835008835535	0.8133598461899937	0.5580382459947727	0.7139619143501031	0.6402639230812723	0.8064510820591592	0.8007535494767363	0.8027569327776121	0.682721092312008	0.5966548735909732	0.6823567797903443	0.7465426833285517
EL-F9-M	0.7257381252513903	0.7930513692886141	0.7483107844221988	0.7374132934464857	0.8025943514441085	0.7812351268139807	0.7222491710393176	0.8113445969826685	0.7371905555414702	0.7353354735393663	0.7732480087769006	0.8509732539181951	0.717828361443417	0.7805531456340145	0.7079478169330102	0.792526968799276	0.7437289062373466	0.7762620641919904	0.7702512361924984	0.7533650757780342	0.7225149576027319	0.7387268893132266	0.6831487436914337	0.6817504338822661	0.6813585619945864	0.6575333105006852	0.7285242781463631	0.7709622116921365	0.8045407238028285	0.7595815622884489	0.8047440894750958	0.7790240167737993	0.7937601466287426	0.8452276222500411	0.7867278231078509	0.7909289246067304	0.8219439228252404	0.867112126834046	0.7889216213790201	0.8337714436916525	0.8056959933858121	0.7430077492257176	0.7948648390733715	0.8206372661115274	0.8121290504684439	0.7953129572122751	0.7631164376798888	0.7739005072914251	0.7955605055624837	0.7943662311437565	0.7801954411107708	0.8213149186014903	0.8109690401101842	0.7763407958187006	0.7397114834163657	0.7575180026972118	0.7572207440496475	0.7025113703326736	0.6827966733315718	0.7814065797433078	0.6782874424346705	0.8016257229706251	0.0	0.7012129484245904	0.7164066290617801	0.7972214741104434	0.8097668234689422	0.8257876562943485	0.7454687336239891	0.8327196489557476	0.7926625936729003	0.8125245943635327	0.7959452416090125	0.7709180650521158	0.7967222927170003	0.8337786239378708	0.7395709791183881	0.8407051898234627	0.744983615070414	0.8062606717101705	0.7535205847127338	0.8191615663625197
EL-F9-M-a	0.7574418046952889	0.8829100560229597	0.7101440876063024	0.8140801799957949	0.8502501039253486	0.8362455706836411	0.6765041937334662	0.7215581835846335	0.7067689378497816	0.7411719131645755	0.7131250319063349	0.8363275630276565	0.6635713665172807	0.6022592403625154	0.6891934645344066	0.7527315580243046	0.7857533962861399	0.7631671794948441	0.8169047512142018	0.7721699460818893	0.7372003580576331	0.6416208454220627	0.740070674615503	0.8195431205771093	0.833536455859898	0.6424783201914567	0.7399399228300544	0.6308239353405537	0.7117801793661777	0.8227756469638637	0.8712453672923538	0.7623979607557981	0.7005319965655938	0.857216532132762	0.7003229127302599	0.7404919674428259	0.857732325729137	0.8498716753721973	0.6869312509871867	0.8978948200183724	0.6338910105670615	0.7894261406324375	0.7406329086385567	0.8899808662164306	0.6994464108811412	0.847837827455141	0.6803729805300046	0.74940305272804	0.8205983408842497	0.8249536094610499	0.8500314167358242	0.7305198217815886	0.8673484112089952	0.8170009283286029	0.745702316981837	0.7839043155494386	0.8193878591929512	0.7154014838962642	0.8003946746135224	0.816698493131352	0.6662547857161286	0.6051478582413423	0.7012129484245904	0.0	0.7614617163606555	0.7648686176684086	0.8643224212388037	0.8047387281871341	0.7018927555068593	0.8877457812494772	0.7884872353879281	0.8319893794548524	0.7132197231287178	0.6841516337316811	0.7057462247704451	0.8470966089561263	0.7807693810043551	0.8141040965282436	0.6477239778646446	0.6899127740664677	0.7116849875192792	0.8052768900903162
