	ACK-F1	ACK-F2	ACK-F3	ACK-M1	ACK-M2	ACK-M3	Cig-F1-L	Cig-F13-H	Cig-F14-H	Cig-F15-H	Cig-F2-L	Cig-F3-L	Cig-F7-M	Cig-F8-M	Cig-M1-L	Cig-M13-H	Cig-M14-H	Cig-M15-H	Cig-M2-L	Cig-M3-L	Cig-M7-M	Cig-M8-M	Cig-M9-M	EL-F1-L	EL-F13-H	EL-F14-H	EL-F15-H	EL-F3-L	EL-F6-L	EL-F7-M	EL-F8-M	EL-F9-M	EL-M1-L	EL-M13-H	EL-M14-H	EL-M15-H	EL-M2-L	EL-M3-L	EL-M7-M	EL-M8-M	EL-M9-M
Candidatus Pacebacteria	2.53651831774413e-07	1.1139347292127399e-06	1.7386892152583697e-06	1.50683004671643e-07	4.32187806787129e-07	2.96874473703954e-07	5.90685202096196e-07	7.64388116939904e-07	9.40808344671694e-07	5.36123430562333e-07	3.36129754729571e-06	1.82372957107467e-06	1.76724137848711e-07	1.21318769049734e-06	3.5033229626652496e-07	3.063490977276e-06	1.70218187646324e-07	1.75437799438568e-07	6.55870740544388e-07	0.0	1.73812071156028e-07	1.60655095224814e-06	2.1437607243584799e-07	9.302930829880769e-08	1.7839193917549197e-06	1.18638374933007e-07	1.47490514220706e-06	8.365796038980429e-07	1.43168636400481e-06	1.3027532821156301e-07	9.47730783099324e-08	1.28793678316327e-06	7.565099918379359e-07	8.89971355081102e-07	0.0	9.740580868348172e-07	1.50583377051122e-07	1.23461436371578e-07	1.71471322179791e-07	1.83734059146412e-07	1.14511593602037e-06
Candidatus Parcubacteria	2.03694653114328e-07	0.0	3.9617464804108296e-07	0.0	8.988105490963171e-07	0.0	3.6348725490205004e-07	0.0	2.6897230218993503e-08	3.2194959583302605e-07	1.59231643775221e-07	0.0	2.6101812763593897e-07	0.0	0.0	0.0	0.0	2.58991513477253e-07	1.88814291593835e-06	0.0	0.0	0.0	0.0	2.1182057889574698e-07	2.05407358700364e-07	0.0	2.3830822393737196e-07	8.23445638929386e-08	5.79076727076887e-07	0.0	1.02808700909777e-07	3.58728691893827e-07	8.80396753619743e-08	2.49597702539716e-07	2.6598422455949303e-07	4.51164557467494e-07	0.0	0.0	0.0	8.59695650378234e-08	1.82840793288067e-07
Candidatus Peregrinibacteria	5.26850739832506e-07	8.46468718384097e-07	3.8277786746020796e-07	2.93468933458813e-07	2.6943239623119103e-07	2.5718333122073e-07	3.51013633248882e-07	8.01732446964736e-07	3.23153790976269e-07	2.8715241207287696e-07	3.05877416854898e-07	5.19450672459805e-07	0.0	1.41147982290954e-06	1.1414261739972699e-07	5.32784329467743e-07	7.805703230763509e-07	1.0559771910926e-06	6.5266445314042e-07	1.891979818623e-06	1.69822211459361e-06	2.1486902143084e-07	2.14648831149058e-07	7.485954461208159e-07	2.0057981248206e-07	3.05534113677262e-07	2.7801010754353104e-07	6.74885933176223e-07	2.89907762870169e-07	5.039618333393289e-07	6.245965679648309e-07	2.70231256651792e-07	0.0	2.0934000858169802e-07	1.11541771589465e-07	1.68714722510286e-06	1.79971423217551e-07	0.0	7.483057237688851e-07	6.05357944865488e-07	2.1565075658944998e-07
Candidatus Raymondbacteria	2.32141636441213e-07	0.0	0.0	1.3595279916485901e-07	2.8638571417284602e-08	2.18941667676016e-07	0.0	5.24713640496229e-07	0.0	0.0	5.0735572771516394e-08	3.06111987473737e-08	6.32789862023681e-07	1.9396086450268897e-07	4.6062867454097207e-07	0.0	5.09745646802404e-07	3.2082449225597894e-07	3.01634508528684e-08	1.8448902475484102e-07	5.989110637167849e-07	2.6507082455183604e-07	4.58208114112543e-07	2.49342807323565e-07	6.5448423115312e-08	0.0	0.0	0.0	1.75051434533994e-07	9.29147750313633e-08	2.6945286970471e-07	1.00808460873223e-06	0.0	1.19293019596188e-07	0.0	1.07815059688923e-07	1.46531583556731e-06	7.519931694792541e-07	3.8765557521493e-07	2.9470066762098897e-07	4.8311591722456604e-08
Candidatus Roizmanbacteria	3.98077413438096e-06	1.1050016926017799e-06	4.6437737444763704e-06	2.4471048320108e-07	1.10730598306392e-06	4.2235883412501395e-07	2.82748613237728e-06	2.73087584232553e-06	3.23251509841682e-06	4.83639837295835e-07	8.38273421234958e-07	2.9097481265032e-06	5.428096111815821e-07	3.64463294371856e-06	1.7234706905117303e-07	5.00862527339205e-06	0.0	5.97389463548005e-07	1.87615155126977e-06	9.853551743611051e-08	1.8768319907121698e-07	1.78555196366915e-07	2.3194653915374397e-07	4.76176128481775e-07	9.58833989645328e-07	8.8022020111586e-08	2.31257188943993e-07	2.00386811492797e-06	4.41503723357239e-07	1.60745864275698e-06	6.22304546142581e-07	7.02661335047925e-07	5.01810451925389e-07	2.60624107069584e-07	3.0488504678990603e-07	9.468708490678009e-07	1.57464246902599e-07	9.29001822903777e-08	1.36756185145536e-06	5.06660328981245e-07	9.006062988453779e-07
Candidatus Rokubacteria	0.0	0.0	0.0	0.0	1.44849633945274e-07	0.0	4.51556869371059e-08	4.69141178113165e-08	0.0	0.0	4.27688299396254e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.3644419888625195e-08	0.0	1.64904481659606e-07	0.0	0.0	1.7827295984543897e-07	5.6893957141419604e-08	1.1034279599606302e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.86279749588866e-08	0.0	1.42884087573281e-07	0.0	1.8231789039660698e-07	0.0	7.0147359073551e-08	0.0	3.9288104342890295e-07
Candidatus Ryanbacteria	0.0	8.06561413571626e-08	0.0	0.0	0.0	0.0	0.0	6.170226364314459e-08	1.75224955022964e-07	0.0	0.0	2.70778163393669e-07	0.0	2.45103420640845e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1534642444393e-07	0.0	7.16634807435462e-08	0.0	0.0	0.0	0.0	0.0	1.26537311183339e-07	8.81731014406607e-08	3.71805905298216e-07	0.0	0.0	0.0	0.0	2.78014480485219e-07	6.459049762893651e-08
Candidatus Saccharibacteria	0.00295824985882704	0.0016574442588747698	0.00702524122345678	0.00040664525378036203	0.00137227223254509	0.000591111188320324	0.00191070530281745	0.00117226745329066	0.00325370434437924	0.0009759185327947981	0.00578345045544676	0.0031230965307354397	0.00254814229350263	0.00296409700684354	0.000328138204745218	0.009129415475531259	0.000153718549181891	0.000260238573963031	0.0015772384146752198	0.000211291913500619	0.000293439660700265	0.000675798788406554	0.0011394555206384802	0.000290203883227402	0.0048411827448774	0.00141856971915165	0.00301119716887692	0.00397793983660174	0.0032985268922602396	0.000724766450110542	0.00035746850593983197	0.000596878722515825	0.00174255736641623	0.000720988709794834	0.00103854600035279	0.00138810656205653	0.000108826762599918	0.000393651328977918	0.000345342738933112	0.0005034884190873361	0.0010477048648160699
Candidatus Schekmanbacteria	0.0	0.0	0.0	9.93420417832853e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8987557771830395e-07	9.242080033431641e-08	3.71444618533492e-07	0.0	0.0	1.2169753874746001e-06	0.0	7.65607455418718e-07	0.0	0.0	0.0	0.0	0.0	3.06425758403107e-06	0.0	7.12175066993e-07	0.0	0.0	1.9929371771879302e-07	8.645088377572409e-07	0.0	0.0	0.0	1.88550980666576e-07	9.925233150681391e-08	0.0	0.0	0.0
Candidatus Spechtbacteria	8.59750159248788e-08	9.636837668648e-08	8.36082861125662e-08	0.0	7.08153765954674e-08	0.0	5.5821030137489e-07	0.0	0.0	2.4429270368185203e-07	7.201569257458659e-07	1.70885713340721e-07	1.4396067409024197e-07	1.37032091285017e-07	0.0	2.1437829313015897e-07	0.0	2.5289512233209e-07	3.19654232414813e-07	3.2823844444626397e-07	0.0	8.957787380006269e-08	0.0	7.73502113945143e-08	8.669791113976389e-08	2.42193922004e-07	2.57263843792843e-07	6.09251322579878e-07	0.0	0.0	1.66570864908366e-07	0.0	0.0	0.0	0.0	8.23755512229975e-08	0.0	0.0	0.0	9.68365044386718e-08	7.7173062102106e-08
Candidatus Staskawiczbacteria	2.1355084600695697e-07	3.13809629721616e-06	1.52431390790646e-06	4.81274775245374e-07	6.92681627427246e-07	3.38356354893483e-07	4.87441690889354e-06	4.7299678297492893e-07	6.42695064585789e-06	2.4608876516972697e-06	3.4595191812573e-06	1.80957812641232e-06	2.29792727263679e-06	3.24291272201093e-07	1.2817792155839899e-06	7.71916084256434e-07	9.16704290054006e-07	1.0532420331424e-06	5.50933808136735e-07	2.1411882470159102e-07	1.50222661101949e-06	5.9598182165364304e-08	3.6486140097640706e-07	4.15270828464162e-07	1.1317650973553199e-07	2.7726936335149603e-06	2.40789295298315e-07	3.22452631772565e-06	2.92787641309276e-06	1.41167964417573e-05	9.28636859034651e-07	1.92848816040951e-07	3.50874644194433e-07	2.45436313252921e-06	5.80818417814384e-06	2.58813470354393e-06	2.03157279258026e-07	0.0	1.57435564759429e-06	2.4187259802214105e-07	4.97424569410209e-07
Candidatus Taylorbacteria	1.23164208859826e-07	0.0	1.79660596204677e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.07661883434263e-08	0.0	1.81797703147505e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Tectomicrobia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.34682003660432e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.03813054907506e-07	1.1082335770113099e-07	1.8804326591208698e-07	0.0	2.61675010727122e-07	0.0	0.0	0.0	0.0	1.36900491095156e-07	0.0	0.0
